double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status
5454.501000,-0.063698,3.569367,0.020487,-0.131695,-0.251337,-0.958898,-0.142174,0.962112,-0.232653,1.000000,0.000000,0.000000,-0.824097,2.319517,-4.755000,0.135266,3,-0.719562,2.317664,-4.755000,0.103702,0
5545.417000,-0.058006,3.571236,0.026629,-0.136342,-0.249947,-0.958612,-0.142511,0.962532,-0.230700,1.000000,0.000000,0.000000,-0.824097,2.319517,-4.755000,0.135266,3,-0.738089,2.324483,-4.755000,0.085170,0
5636.311000,-0.075482,3.561359,0.015939,-0.138529,-0.242795,-0.960135,-0.137546,0.964804,-0.224131,1.000000,0.000000,0.000000,-0.824097,2.319517,-4.755000,0.135266,3,-0.763835,2.354902,-4.755000,0.067799,0
5727.244000,-0.082283,3.560081,0.005746,-0.141601,-0.249661,-0.957924,-0.129064,0.964071,-0.232185,1.000000,0.000000,0.000000,-0.824097,2.319517,-4.755000,0.135266,3,-0.786020,2.319301,-4.755000,0.037702,1
5818.148000,-0.089460,3.544085,-0.012632,-0.141411,-0.242591,-0.959767,-0.128139,0.965839,-0.225246,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,-0.788196,2.345402,-4.755000,2.639542,1
5909.069000,-0.119997,3.526128,-0.042787,-0.140799,-0.237964,-0.961015,-0.127509,0.966959,-0.220754,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,-0.810386,2.359303,-4.755001,2.647329,0
5999.962000,-0.125704,3.527451,-0.051625,-0.117260,-0.209266,-0.970803,-0.120887,0.973285,-0.195199,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,-0.693810,2.513593,-4.755000,2.486962,0
6090.898000,-0.073958,3.547583,-0.100503,-0.024354,-0.138194,-0.990106,-0.084896,0.987108,-0.135687,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,-0.188445,2.897932,-4.755001,1.920922,0
6181.811000,-0.020601,3.615076,-0.121236,0.074773,-0.045414,-0.996166,-0.054409,0.997288,-0.049549,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.327213,3.403829,-4.755000,1.219460,0
6272.720000,0.025150,3.697351,-0.121364,0.122733,0.038970,-0.991674,-0.062623,0.997542,0.031450,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.598626,3.879437,-4.755000,0.673520,0
6363.599000,0.061071,3.742077,-0.118275,0.155665,0.086632,-0.984004,-0.070870,0.994559,0.076350,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,0.794582,4.150297,-4.755000,0.340634,0
