mode,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ,angle
M,10136,-19.767963,4.308831,-0.015547,0.317760,0.318140,-0.082432,0.996597,3.500000,0.657873,0.003158,-0.753123,-0.236454,0.950293,-0.202565,3.059067
M,10227,-19.793472,4.625813,-0.025509,0.316982,0.318007,-0.113995,0.993481,3.500000,0.663755,0.004261,-0.747938,-0.271803,0.932993,-0.235895,3.027349
M,10318,-19.828947,4.942054,-0.035475,0.316241,0.318225,-0.145468,0.989363,3.500000,0.654006,-0.001880,-0.756487,-0.306969,0.913308,-0.267654,2.995607
M,10409,-19.874350,5.257069,-0.045403,0.315015,0.318270,-0.176790,0.984249,3.500000,0.652681,-0.003769,-0.757624,-0.330863,0.898175,-0.289501,2.963868
M,10500,-19.929571,5.570242,-0.055222,0.313173,0.318005,-0.207916,0.978147,3.500000,0.656939,-0.001978,-0.753942,-0.346168,0.887568,-0.303959,2.932148
M,10590,-19.995728,5.881480,-0.066156,0.311238,0.318191,-0.238848,0.971057,3.500000,0.658734,-0.007616,-0.752337,-0.356878,0.877137,-0.321356,2.900414
M,10681,-20.071627,6.190477,-0.075899,0.308997,0.318182,-0.269537,0.962990,3.500000,0.655437,-0.021557,-0.754942,-0.366180,0.865172,-0.342621,2.868681
M,10772,-20.157196,6.496943,-0.085569,0.306465,0.318187,-0.299959,0.953952,3.500000,0.636889,-0.038067,-0.770015,-0.388540,0.846817,-0.363231,2.836942
M,10863,-20.252363,6.800607,-0.095167,0.303665,0.318228,-0.330084,0.943952,3.500000,0.610463,-0.055531,-0.790096,-0.407027,0.833748,-0.373086,2.805200
M,10954,-20.356956,7.100941,-0.104593,0.300333,0.318025,-0.359858,0.933007,3.500000,0.597286,-0.065739,-0.799330,-0.416411,0.826361,-0.379118,2.773477
M,11045,-20.470997,7.398016,-0.114040,0.297075,0.318212,-0.389284,0.921118,3.500000,0.589301,-0.073750,-0.804541,-0.424893,0.818696,-0.386268,2.741738
M,11136,-20.594267,7.691249,-0.123270,0.293233,0.318090,-0.418308,0.908305,3.500000,0.584075,-0.089802,-0.806717,-0.426972,0.811259,-0.399442,2.710010
M,11227,-20.726748,7.980598,-0.132481,0.289349,0.318236,-0.446928,0.894570,3.500000,0.582740,-0.102391,-0.806182,-0.423850,0.808121,-0.409013,2.678265
M,11318,-20.868172,8.265486,-0.141424,0.284888,0.318060,-0.475075,0.879945,3.500000,0.585293,-0.109544,-0.803388,-0.419361,0.807117,-0.415569,2.646543
M,11409,-21.018618,8.546043,-0.150446,0.280558,0.318350,-0.502769,0.864420,3.500000,0.591785,-0.104825,-0.799251,-0.415633,0.809867,-0.413962,2.614792
M,11500,-21.177633,8.821457,-0.159016,0.275414,0.318023,-0.529934,0.848040,3.500000,0.591403,-0.092332,-0.801073,-0.411062,0.820136,-0.398002,2.583071
