mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
M,M,100145,-110.38131,-23.738026,0.387962,-0.226067,0.449022,0.831299,-0.555824,0,0,0.117445,0,4.939663,-0.079223,-0.633831,-0.769404,-0.107657,0.772756,-0.625507
M,M,100236,-110.008217,-23.987482,0.373093,-0.249456,0.448806,0.788277,-0.615318,0,0,0.147818,0,4.939663,-0.079223,-0.633831,-0.769404,-0.111117,0.772635,-0.625051
M,M,100327,-109.654121,-24.263885,0.354095,-0.276403,0.449202,0.739487,-0.67317,0,0,0.167202,0,4.939663,-0.083428,-0.633968,-0.768846,-0.116821,0.772439,-0.624253
M,M,100418,-109.32206,-24.56617,0.332062,-0.302284,0.449044,0.686478,-0.727148,0,0,0.171518,0,4.939663,-0.084982,-0.63402,-0.768633,-0.122706,0.772211,-0.623405
M,M,100508,-109.013664,-24.892832,0.308395,-0.326662,0.449239,0.629517,-0.776985,0,0,0.160785,0,4.939663,-0.084982,-0.63402,-0.768633,-0.127377,0.772007,-0.62272
M,M,100599,-108.730942,-25.241779,0.282722,-0.348948,0.449106,0.56897,-0.822359,0,0,0.135863,0,4.939663,-0.084982,-0.63402,-0.768633,-0.128566,0.771952,-0.622543
M,M,100690,-108.475479,-25.611012,0.255463,-0.369232,0.448992,0.50518,-0.863014,0,0,0.098334,0,4.939663,-0.084982,-0.63402,-0.768633,-0.128566,0.771952,-0.622543
M,M,100781,-108.248749,-25.998344,0.22673,-0.387333,0.448813,0.438522,-0.89872,0,0,0.045872,0,4.939663,-0.084982,-0.63402,-0.768633,-0.128566,0.771952,-0.622543
M,M,100872,-108.051758,-26.402061,0.196991,-0.403717,0.449214,0.369301,-0.92931,0,0,0.021506,0,4.939663,-0.084982,-0.63402,-0.768633,-0.128566,0.771952,-0.622543
M,M,100963,-107.885933,-26.819355,0.165825,-0.417294,0.449034,0.316803,-0.94849,0,0,0.102001,0,4.939663,-0.084982,-0.63402,-0.768633,-0.128566,0.771952,-0.622543
M,M,101054,-107.743637,-27.245369,0.142296,-0.426014,0.44915,0.309616,-0.950861,0,0,0.186812,0,4.939663,-0.084982,-0.63402,-0.768633,-0.128566,0.771952,-0.622543
M,M,101145,-107.604645,-27.672222,0.138992,-0.426853,0.448913,0.317276,-0.948334,0,0,0.25603,0,4.939663,-0.084982,-0.63402,-0.768633,-0.128566,0.771952,-0.622543
M,M,101236,-107.462143,-28.098169,0.142502,-0.425947,0.449152,0.317276,-0.948334,0,0,0.302258,0,4.939663,-0.084982,-0.63402,-0.768633,-0.127289,0.772011,-0.622733
M,M,101327,-107.319618,-28.524168,0.142525,-0.425999,0.449208,0.296478,-0.95504,0,0,0.325589,0,4.939663,-0.084982,-0.63402,-0.768633,-0.127289,0.772011,-0.622733
M,M,101418,-107.186539,-28.952864,0.13308,-0.428696,0.448877,0.254379,-0.967104,0,0,0.33921,0,4.939663,-0.084982,-0.63402,-0.768633,-0.127289,0.772011,-0.622733
M,M,101508,-107.072273,-29.387272,0.114265,-0.434408,0.449185,0.211761,-0.977322,0,0,0.352941,0,4.939663,-0.084982,-0.63402,-0.768633,-0.127289,0.772011,-0.622733
M,M,101599,-106.977165,-29.826206,0.095108,-0.438934,0.44912,0.168739,-0.985661,0,0,0.362928,0,4.939663,-0.084982,-0.63402,-0.768633,-0.127289,0.772011,-0.622733
M,M,101690,-106.90139,-30.268847,0.075775,-0.44264,0.449079,0.139923,-0.990162,0,0,0.373029,0,4.939663,-0.084982,-0.63402,-0.768633,-0.127289,0.772011,-0.622733
M,M,101781,-106.83857,-30.713387,0.06282,-0.44454,0.448957,0.130257,-0.99148,0,0,0.376632,0,4.939663,-0.084982,-0.63402,-0.768633,-0.127289,0.772011,-0.622733
M,M,101872,-106.78009,-31.158503,0.058479,-0.445116,0.448941,0.130257,-0.99148,0,0,0.361169,0,4.939663,-0.084982,-0.63402,-0.768633,-0.127289,0.772011,-0.622733
M,M,101963,-106.721581,-31.603849,0.05851,-0.445347,0.449174,0.099449,-0.995043,0,0,0.32615,0,4.939663,-0.084982,-0.63402,-0.768633,-0.127289,0.772011,-0.622733
M,M,102054,-106.676933,-32.050556,0.044647,-0.446707,0.448932,0.053589,-0.998562,0,0,0.285599,0,4.939663,-0.085473,-0.63115,-0.770937,-0.126963,0.77436,-0.619877
M,M,102145,-106.65287,-32.498947,0.024063,-0.448391,0.449036,-0.002281,-0.999996,0,0,0.242872,0,4.939663,-0.085647,-0.630109,-0.771769,-0.126844,0.775208,-0.618841
M,M,102236,-106.653893,-32.948128,-0.001022,-0.449181,0.449182,-0.065475,-0.997852,0,0,0.205479,0,4.939663,-0.085647,-0.630109,-0.771769,-0.126844,0.775208,-0.618841
M,M,102327,-106.683296,-33.396259,-0.029404,-0.448132,0.449095,-0.129486,-0.991581,0,0,0.177121,0,4.939663,-0.085647,-0.630109,-0.771769,-0.126844,0.775208,-0.618841
M,M,102418,-106.741447,-33.841572,-0.058151,-0.445313,0.449093,-0.192963,-0.981205,0,0,0.155881,0,4.939663,-0.085647,-0.630109,-0.771769,-0.126844,0.775208,-0.618841
M,M,102509,-106.82811,-34.282234,-0.086662,-0.440662,0.449103,-0.255638,-0.966774,0,0,0.142978,0,4.939663,-0.085647,-0.630109,-0.771769,-0.126844,0.775208,-0.618841
M,M,102599,-106.942909,-34.716381,-0.114799,-0.434147,0.449068,-0.318291,-0.94799,0,0,0.13965,0,4.939663,-0.082043,-0.62996,-0.772282,-0.127061,0.775182,-0.618828
M,M,102690,-107.085831,-35.142048,-0.142921,-0.425667,0.44902,-0.346489,-0.938053,0,0,0.145124,0,4.939663,-0.081136,-0.629922,-0.772408,-0.126455,0.775207,-0.618921
M,M,102781,-107.241417,-35.563267,-0.155586,-0.421219,0.449035,-0.362465,-0.931995,0,0,0.142355,0,4.939663,-0.07862,-0.629818,-0.772753,-0.126585,0.775185,-0.618922
M,M,102872,-107.404175,-35.981766,-0.162758,-0.418499,0.449034,-0.314568,-0.949234,0,0,0.127958,0,4.939663,-0.077716,-0.629781,-0.772875,-0.12663,0.775177,-0.618923
M,M,102963,-107.545433,-36.40802,-0.141258,-0.426254,0.449051,-0.26162,-0.965172,0,0,0.095565,0,4.939663,-0.076894,-0.629748,-0.772984,-0.126666,0.775168,-0.618927
M,M,103054,-107.662926,-36.841469,-0.117493,-0.433449,0.449091,-0.197113,-0.980381,0,0,0.060252,0,4.939663,-0.07424,-0.629643,-0.773329,-0.121829,0.775387,-0.619623
M,M,103145,-107.751427,-37.281654,-0.088501,-0.440186,0.448994,-0.131744,-0.991283,0,0,0.014624,0,4.939663,-0.070698,-0.62951,-0.773769,-0.117322,0.775574,-0.620259
M,M,103236,-107.810593,-37.72683,-0.059166,-0.445175,0.44909,-0.065788,-0.997833,0,0,0.04167,0,4.939663,-0.068018,-0.629412,-0.774089,-0.113442,0.775733,-0.620781
M,M,103327,-107.840134,-38.174927,-0.029541,-0.448097,0.44907,-0.004303,-0.999989,0,0,0.107803,0,4.939663,-0.068018,-0.629412,-0.774089,-0.113442,0.775733,-0.620781
M,M,103418,-107.842064,-38.624001,-0.00193,-0.449074,0.449078,-0.004303,-0.999989,0,0,0.179711,0,4.939663,-0.068018,-0.629412,-0.774089,-0.113442,0.775733,-0.620781
M,M,103508,-107.843994,-39.073002,-0.00193,-0.449001,0.449005,0.012543,-0.99992,0,0,0.23255,0,4.939663,-0.068018,-0.629412,-0.774089,-0.113442,0.775733,-0.620781
M,M,103599,-107.838356,-39.522205,0.005638,-0.449203,0.449239,0.049896,-0.998753,0,0,0.2737,0,4.939663,-0.068018,-0.629412,-0.774089,-0.113442,0.775733,-0.620781
M,M,103690,-107.815956,-39.970615,0.0224,-0.44841,0.448969,0.078766,-0.996891,0,0,0.308922,0,4.939663,-0.068018,-0.629412,-0.774089,-0.113442,0.775733,-0.620781
M,M,103781,-107.780579,-40.418301,0.035378,-0.447685,0.449081,0.12104,-0.992645,0,0,0.337208,0,4.939663,-0.068018,-0.629412,-0.774089,-0.113442,0.775733,-0.620781
M,M,103872,-107.726234,-40.863976,0.054344,-0.445675,0.448976,0.172829,-0.984951,0,0,0.365045,0,4.939663,-0.068246,-0.627857,-0.775331,-0.113301,0.776993,-0.619229
M,M,103963,-107.648636,-41.306206,0.077599,-0.44223,0.448987,0.224152,-0.974556,0,0,0.39381,0,4.939663,-0.068848,-0.623724,-0.778606,-0.112924,0.780314,-0.615107
M,M,104054,-107.547943,-41.743988,0.100693,-0.437782,0.449213,0.262878,-0.964828,0,0,0.425653,0,4.939663,-0.069281,-0.620673,-0.781003,-0.112646,0.782744,-0.612064
M,M,104145,-107.429939,-42.177086,0.118004,-0.433098,0.448886,0.282608,-0.959236,0,0,0.455788,0,4.939663,-0.069281,-0.620673,-0.781003,-0.112646,0.782744,-0.612064
M,M,104236,-107.302994,-42.607971,0.126945,-0.430885,0.449196,0.294189,-0.955746,0,0,0.472287,0,4.939663,-0.069281,-0.620673,-0.781003,-0.112646,0.782744,-0.612064
M,M,104327,-107.170898,-43.037106,0.132095,-0.429134,0.449005,0.305725,-0.952118,0,0,0.473722,0,4.939663,-0.069281,-0.620673,-0.781003,-0.112646,0.782744,-0.612064
M,M,104418,-107.033607,-43.46468,0.137291,-0.427574,0.449075,0.316177,-0.9487,0,0,0.460875,0,4.939663,-0.069281,-0.620673,-0.781003,-0.112646,0.782744,-0.612064
M,M,104508,-106.88768,-43.90255,0.145927,-0.43787,0.461546,0.326584,-0.945168,0,0,0.428458,0,5.076876,-0.069281,-0.620673,-0.781003,-0.112646,0.782744,-0.612064
M,M,104599,-106.736969,-44.33873,0.150711,-0.43618,0.461483,0.336952,-0.941521,0,0,0.380357,0,5.076876,-0.069281,-0.620673,-0.781003,-0.112646,0.782744,-0.612064
M,M,104690,-106.581429,-44.77335,0.15554,-0.43462,0.461614,0.354492,-0.935059,0,0,0.316251,0,5.076876,-0.069281,-0.620673,-0.781003,-0.112646,0.782744,-0.612064
M,M,104781,-106.417877,-45.204769,0.163551,-0.431419,0.46138,0.397568,-0.917572,0,0,0.237384,0,5.076876,-0.069281,-0.620673,-0.781003,-0.112646,0.782744,-0.612064
M,M,104872,-106.234344,-45.628361,0.183533,-0.423592,0.461643,0.456841,-0.889549,0,0,0.159803,0,5.076876,-0.069281,-0.620673,-0.781003,-0.112646,0.782744,-0.612064
M,M,104963,-106.023552,-46.038803,0.210793,-0.410442,0.461407,0.519135,-0.854694,0,0,0.091755,0,5.076876,-0.068443,-0.620643,-0.7811,-0.110657,0.782828,-0.61232
M,M,105054,-105.783913,-46.433346,0.239639,-0.394543,0.461618,0.578804,-0.815464,0,0,0.033239,0,5.076876,-0.061704,-0.620404,-0.781851,-0.10569,0.783001,-0.612975
M,M,105145,-105.516724,-46.809784,0.267189,-0.376438,0.461623,0.635529,-0.772076,0,0,0.012371,0,5.076876,-0.052511,-0.620336,-0.782577,-0.099273,0.783019,-0.614025
M,M,105236,-105.22345,-47.166065,0.293274,-0.356281,0.461461,0.688995,-0.724766,0,0,0.044983,0,5.076876,-0.049158,-0.62021,-0.782894,-0.095119,0.783186,-0.614469
M,M,105327,-104.905357,-47.500671,0.318092,-0.334606,0.461675,0.738968,-0.67374,0,0,0.068315,0,5.076876,-0.049158,-0.62021,-0.782894,-0.095119,0.783186,-0.614469
M,M,105418,-104.5644,-47.811535,0.340958,-0.310863,0.461398,0.785149,-0.619308,0,0,0.078699,0,5.076876,-0.049158,-0.62021,-0.782894,-0.095119,0.783186,-0.614469
M,M,105509,-104.20192,-48.09745,0.36248,-0.285915,0.46167,0.827347,-0.561687,0,0,0.076039,0,5.076876,-0.049158,-0.62021,-0.782894,-0.095119,0.783186,-0.614469
M,M,105599,-103.820107,-48.356667,0.381813,-0.259216,0.461491,0.865318,-0.501228,0,0,0.063136,0,5.076876,-0.049221,-0.619703,-0.783292,-0.095085,0.783587,-0.613962
M,M,105690,-103.420753,-48.58799,0.399353,-0.231323,0.461512,0.898872,-0.438206,0,0,0.038198,0,5.076876,-0.049649,-0.616223,-0.786005,-0.094855,0.786327,-0.610485
M,M,105781,-103.005882,-48.790241,0.414871,-0.202251,0.461545,0.92662,-0.376007,0,0,0.000255,0,5.076876,-0.04983,-0.614714,-0.787174,-0.094755,0.787508,-0.608977
M,M,105872,-102.578293,-48.963749,0.427589,-0.173508,0.461452,0.942482,-0.334248,0,0,0.047102,0,5.076876,-0.04983,-0.614714,-0.787174,-0.094755,0.787508,-0.608977
M,M,105963,-102.143303,-49.118015,0.43499,-0.154266,0.461535,0.956474,-0.291813,0,0,0.093249,0,5.076876,-0.04983,-0.614714,-0.787174,-0.094755,0.787508,-0.608977
M,M,106054,-101.701767,-49.252724,0.441536,-0.134708,0.461628,0.964615,-0.263657,0,0,0.139963,0,5.076876,-0.04983,-0.614714,-0.787174,-0.094755,0.787508,-0.608977
M,M,106145,-101.256561,-49.374413,0.445206,-0.121689,0.461537,0.971581,-0.236706,0,0,0.178316,0,5.076876,-0.04983,-0.614714,-0.787174,-0.094755,0.787508,-0.608977
M,M,106236,-100.808067,-49.483677,0.448494,-0.109264,0.461612,0.979523,-0.201321,0,0,0.207104,0,5.076876,-0.04983,-0.614714,-0.787174,-0.094755,0.787508,-0.608977
M,M,106327,-100.356117,-49.576565,0.45195,-0.092888,0.461397,0.986954,-0.160992,0,0,0.232383,0,5.076876,-0.04983,-0.614714,-0.787174,-0.094755,0.787508,-0.608977
M,M,106418,-99.90052,-49.650883,0.455597,-0.074318,0.461619,0.994614,-0.103634,0,0,0.254094,0,5.076876,-0.04983,-0.614714,-0.787174,-0.094755,0.787508,-0.608977
M,M,106508,-99.441673,-49.698692,0.458847,-0.04781,0.461331,0.999283,-0.037918,0,0,0.280269,0,5.076876,-0.04983,-0.614714,-0.787174,-0.094755,0.787508,-0.608977
M,M,106599,-98.980423,-49.716194,0.46125,-0.017502,0.461582,0.999611,0.028,0,0,0.316526,0,5.076876,-0.04983,-0.614714,-0.787174,-0.094755,0.787508,-0.608977
M,M,106690,-98.519066,-49.70327,0.461357,0.012924,0.461538,0.999901,0.014214,0,0,0.359824,0,5.076876,-0.04983,-0.614714,-0.787174,-0.094755,0.787508,-0.608977
M,M,106781,-98.057426,-49.696709,0.461639,0.006561,0.461686,0.99971,-0.02412,0,0,0.37516,0,5.076876,-0.04983,-0.614714,-0.787174,-0.094755,0.787508,-0.608977
M,M,106872,-97.596062,-49.70784,0.461365,-0.011131,0.461499,0.99971,-0.02412,0,0,0.352354,0,5.076876,-0.04983,-0.614714,-0.787174,-0.094755,0.787508,-0.608977
M,M,106963,-97.134781,-49.718967,0.461281,-0.011127,0.461415,0.99971,-0.02412,0,0,0.305085,0,5.076876,-0.04983,-0.614714,-0.787174,-0.094755,0.787508,-0.608977
M,M,107054,-96.673347,-49.730099,0.461433,-0.011131,0.461568,0.999908,0.013241,0,0,0.237582,0,5.076876,-0.04983,-0.614714,-0.787174,-0.095329,0.787482,-0.60892
M,M,107145,-96.211777,-49.723988,0.461571,0.006111,0.461611,0.998009,0.063019,0,0,0.166959,0,5.076876,-0.04983,-0.614714,-0.787174,-0.095329,0.787482,-0.60892
M,M,107236,-95.751205,-49.694904,0.460571,0.029083,0.461489,0.997849,0.065582,0,0,0.10362,0,5.076876,-0.04983,-0.614714,-0.787174,-0.095329,0.787482,-0.60892
M,M,107327,-95.290588,-49.664631,0.460617,0.030273,0.461611,0.999931,0.011551,0,0,0.061124,0,5.076876,-0.04983,-0.614714,-0.787174,-0.097374,0.787389,-0.608718
M,M,107418,-94.829163,-49.659302,0.461426,0.005329,0.461457,0.999001,-0.044689,0,0,0.013577,0,5.076876,-0.050776,-0.614752,-0.787085,-0.100999,0.787222,-0.608343
M,M,107508,-94.368195,-49.679924,0.460968,-0.020622,0.461429,0.994644,-0.103336,0,0,0.037024,0,5.076876,-0.055835,-0.614957,-0.786581,-0.108389,0.786888,-0.607503
M,M,107599,-93.909103,-49.727619,0.459091,-0.047695,0.461562,0.986847,-0.161644,0,0,0.093925,0,5.076876,-0.059027,-0.615095,-0.78624,-0.113501,0.786641,-0.606888
M,M,107690,-93.453667,-49.802219,0.455437,-0.0746,0.461506,0.975639,-0.219383,0,0,0.1579,0,5.076876,-0.060988,-0.615182,-0.786023,-0.117286,0.78645,-0.606416
M,M,107781,-93.003464,-49.903454,0.450203,-0.101234,0.461445,0.974365,-0.224972,0,0,0.226334,0,5.076876,-0.060988,-0.615182,-0.786023,-0.118192,0.786399,-0.606306
M,M,107872,-92.553719,-50.007294,0.449745,-0.10384,0.461577,0.974365,-0.224972,0,0,0.275964,0,5.076876,-0.060988,-0.615182,-0.786023,-0.118192,0.786399,-0.606306
M,M,107963,-92.103935,-50.111145,0.449783,-0.103851,0.461617,0.96785,-0.251526,0,0,0.305385,0,5.076876,-0.060988,-0.615182,-0.786023,-0.118192,0.786399,-0.606306
M,M,108054,-91.657364,-50.2272,0.446571,-0.116055,0.461405,0.959282,-0.282448,0,0,0.323835,0,5.076876,-0.060988,-0.615182,-0.786023,-0.118192,0.786399,-0.606306
M,M,108145,-91.214417,-50.35762,0.442947,-0.130421,0.461749,0.947517,-0.319706,0,0,0.335689,0,5.076876,-0.060988,-0.615182,-0.786023,-0.118192,0.786399,-0.606306
M,M,108236,-90.777145,-50.505161,0.437271,-0.147541,0.461491,0.933395,-0.358852,0,0,0.345129,0,5.076876,-0.060988,-0.615182,-0.786023,-0.118192,0.786399,-0.606306
M,M,108327,-90.346329,-50.670792,0.430817,-0.16563,0.461559,0.917213,-0.398384,0,0,0.349074,0,5.076876,-0.060988,-0.615182,-0.786023,-0.118192,0.786399,-0.606306
M,M,108418,-89.923195,-50.854576,0.423134,-0.183784,0.461323,0.899376,-0.437176,0,0,0.352308,0,5.076876,-0.060988,-0.615182,-0.786023,-0.118192,0.786399,-0.606306
M,M,108508,-89.507996,-51.056396,0.415199,-0.20182,0.461651,0.879883,-0.475193,0,0,0.353609,0,5.076876,-0.060988,-0.615182,-0.786023,-0.118192,0.786399,-0.606306
M,M,108599,-89.10186,-51.275734,0.406136,-0.219337,0.461579,0.85878,-0.512337,0,0,0.351076,0,5.076876,-0.060988,-0.615182,-0.786023,-0.116833,0.786475,-0.606471
M,M,108690,-88.705505,-51.512196,0.396355,-0.236462,0.461531,0.843872,-0.536549,0,0,0.347824,0,5.076876,-0.060988,-0.615182,-0.786023,-0.116833,0.786475,-0.606471
M,M,108781,-88.31601,-51.759846,0.389496,-0.24765,0.46156,0.839188,-0.543839,0,0,0.3349,0,5.076876,-0.059119,-0.615106,-0.786225,-0.115251,0.786541,-0.606688
M,M,108872,-87.92868,-52.010853,0.387329,-0.251007,0.46155,0.839188,-0.543839,0,0,0.303673,0,5.076876,-0.055817,-0.614978,-0.786566,-0.109379,0.786819,-0.607414
M,M,108963,-87.541473,-52.261784,0.387207,-0.250931,0.461406,0.861893,-0.507084,0,0,0.252221,0,5.076876,-0.051642,-0.614824,-0.786972,-0.103918,0.787054,-0.608069
M,M,109054,-87.143608,-52.495865,0.397865,-0.234081,0.461618,0.8936,-0.448864,0,0,0.163579,0,5.076876,-0.050754,-0.614794,-0.787053,-0.09841,0.787312,-0.60865
M,M,109145,-86.731171,-52.703037,0.412437,-0.207172,0.461546,0.921936,-0.387337,0,0,0.063014,0,5.076876,-0.04584,-0.614632,-0.787481,-0.092202,0.787548,-0.609317
M,M,109236,-86.305603,-52.881832,0.425568,-0.178795,0.461601,0.942551,-0.334049,0,0,0.048924,0,5.076876,-0.045514,-0.614622,-0.787508,-0.086999,0.787768,-0.609797
M,M,109327,-85.87056,-53.036015,0.435043,-0.154182,0.461557,0.939751,-0.341858,0,0,0.166823,0,5.076876,-0.045514,-0.614622,-0.787508,-0.085925,0.787812,-0.609893
M,M,109418,-85.436905,-53.193768,0.433655,-0.157753,0.461457,0.934814,-0.355125,0,0,0.258511,0,5.076876,-0.045514,-0.614622,-0.787508,-0.085925,0.787812,-0.609893
M,M,109508,-85.005402,-53.357689,0.431503,-0.163921,0.46159,0.928886,-0.370365,0,0,0.323924,0,5.076876,-0.045514,-0.614622,-0.787508,-0.085925,0.787812,-0.609893
M,M,109599,-84.576782,-53.528587,0.428619,-0.170898,0.461433,0.92411,-0.382118,0,0,0.360833,0,5.076876,-0.045514,-0.614622,-0.787508,-0.087061,0.787766,-0.609791
M,M,109690,-84.150314,-53.704929,0.426468,-0.176342,0.461488,0.927711,-0.373299,0,0,0.368041,0,5.076876,-0.045514,-0.614622,-0.787508,-0.087061,0.787766,-0.609791
M,M,109781,-83.722054,-53.877254,0.428261,-0.172325,0.461631,0.938377,-0.345608,0,0,0.359195,0,5.076876,-0.045514,-0.614622,-0.787508,-0.087061,0.787766,-0.609791
M,M,109872,-83.281929,-54.039352,0.440125,-0.162098,0.469026,0.951988,-0.306137,0,0,0.341019,0,5.159204,-0.045514,-0.614622,-0.787508,-0.087061,0.787766,-0.609791
M,M,109963,-82.835388,-54.182949,0.446541,-0.143597,0.469062,0.965286,-0.261181,0,0,0.319221,0,5.159204,-0.045514,-0.614622,-0.787508,-0.087061,0.787766,-0.609791
M,M,110054,-82.382858,-54.305393,0.45253,-0.122444,0.468803,0.980461,-0.196693,0,0,0.298517,0,5.159204,-0.045514,-0.614622,-0.787508,-0.087061,0.787766,-0.609791
M,M,110145,-81.922882,-54.397671,0.459976,-0.092278,0.469141,0.991341,-0.131298,0,0,0.283963,0,5.159204,-0.043769,-0.614573,-0.787645,-0.08714,0.787745,-0.609808
M,M,110236,-81.457886,-54.459259,0.464996,-0.061588,0.469057,0.997955,-0.063877,0,0,0.279154,0,5.159204,-0.043769,-0.614573,-0.787645,-0.086834,0.787757,-0.609835
M,M,110327,-80.989777,-54.48922,0.468109,-0.029961,0.469067,0.999992,0.003841,0,0,0.284097,0,5.159204,-0.043185,-0.614557,-0.787689,-0.083277,0.787895,-0.610152
M,M,110418,-80.52076,-54.487419,0.469017,0.001801,0.46902,0.997437,0.071533,0,0,0.296604,0,5.159204,-0.043185,-0.614557,-0.787689,-0.081612,0.78796,-0.610294
M,M,110508,-80.053146,-54.453884,0.467613,0.033535,0.468814,0.997437,0.071533,0,0,0.319992,0,5.159204,-0.043185,-0.614557,-0.787689,-0.081612,0.78796,-0.610294
M,M,110599,-79.585228,-54.420326,0.467918,0.033558,0.46912,0.997437,0.071533,0,0,0.319635,0,5.159204,-0.043185,-0.614557,-0.787689,-0.081612,0.78796,-0.610294
M,M,110690,-79.117302,-54.386768,0.467926,0.033558,0.469128,0.997437,0.071533,0,0,0.296696,0,5.159204,-0.046539,-0.614629,-0.787442,-0.084447,0.787895,-0.609992
M,M,110781,-78.649475,-54.353218,0.467827,0.03355,0.469028,0.995094,0.098907,0,0,0.25295,0,5.159204,-0.046539,-0.61463,-0.787442,-0.087022,0.787794,-0.609761
M,M,110872,-78.182938,-54.306847,0.466537,0.046371,0.468836,0.988335,0.15229,0,0,0.197082,0,5.159204,-0.046539,-0.614629,-0.787442,-0.087022,0.787794,-0.609761
M,S,418,0,0,0,0,0,0,-1,1,0,0,0,0,-0.090947,0.164908,-0.982107,0.020737,0.986294,0.163691
M,S,509,0,0,0,0,0,0,-1,1,0,0,0,0,-0.091007,0.160641,-0.982808,0.020339,0.986998,0.159442
M,S,599,0,0,0,0,0,0,-1,1,0,0,0,0,-0.090971,0.149018,-0.984641,0.019198,0.98882,0.147876
M,S,690,0,0,0,0,0,0,-1,1,0,0,0,0,-0.094898,0.135522,-0.986219,0.017817,0.990763,0.134432
M,S,781,0,0,0,0,0,0,-1,1,0,0,0,0,-0.117174,0.08661,-0.989327,0.011458,0.996242,0.085859
M,S,872,0,0,0,0,0,0,-1,1,0,0,0,0,-0.175519,-0.042482,-0.983559,0.001226,0.999058,-0.04337
M,S,963,0,0,0,0,0,0,-1,1,0,0,0,0,-0.24768,-0.206254,-0.946633,-0.013695,0.977725,-0.209444
M,S,1054,0,0,0,0,0,0,-1,1,0,0,0,0,-0.286636,-0.298437,-0.910371,-0.030171,0.952584,-0.302776
M,S,1145,0,0,0,0,0,0,-1,1,0,0,0,0,-0.333431,-0.476788,-0.813325,-0.084291,0.874314,-0.477985
M,S,1236,0,0,0,0,0,0,-1,1,0,0,0,0,-0.34681,-0.553401,-0.757278,-0.114845,0.826368,-0.551295
M,S,1327,0,0,0,0,0,0,-1,1,0,0,0,0,-0.346434,-0.585428,-0.732978,-0.129039,0.803677,-0.580906
M,S,1418,0,0,0,0,0,0,-1,1,0,0,0,0,-0.342594,-0.598269,-0.724365,-0.137211,0.79462,-0.591399
M,S,1509,0,0,0,0,0,0,-1,1,0,0,0,0,-0.337747,-0.600447,-0.724838,-0.147032,0.794295,-0.589472
M,S,1599,0,0,0,0,0,0,-1,1,0,0,0,0,-0.342133,-0.607029,-0.717259,-0.160899,0.789896,-0.591755
M,S,1690,0,0,0,0,0,0,-1,1,0,0,0,0,-0.342203,-0.610122,-0.714597,-0.173674,0.788478,-0.590033
M,S,1781,0,0,0,0,0,-0.007564,-0.999971,1,0,0,0,0,-0.346841,-0.609828,-0.712608,-0.185353,0.789354,-0.58529
M,S,1872,0,0,0,0,0,-0.007564,-0.999971,1,0,0,0,0,-0.356047,-0.609775,-0.7081,-0.19568,0.789608,-0.581574
M,S,1963,0,0,0,0,0,-0.007564,-0.999971,1,0,0,0,0,-0.358665,-0.610631,-0.706037,-0.196238,0.788782,-0.582507
M,S,2054,-0.000057,-0.007482,-0.000057,-0.007482,0.007483,-0.007564,-0.999971,0,0,0.000205,0,0.082328,-0.358665,-0.610631,-0.706037,-0.198385,0.788945,-0.581557
M,S,2145,-0.000774,-0.102283,-0.000717,-0.094801,0.094804,-0.007564,-0.999971,0,0,0.002796,0,1.042818,-0.355938,-0.610717,-0.707342,-0.198049,0.789017,-0.581575
M,S,2236,-0.001491,-0.197113,-0.000717,-0.09483,0.094833,-0.007564,-0.999971,0,0,0.005389,0,1.042818,-0.346558,-0.610998,-0.711744,-0.19709,0.789258,-0.581574
M,S,2327,-0.002605,-0.344317,-0.001114,-0.147204,0.147208,-0.007564,-0.999971,0,0,0.009414,0,1.619112,-0.341212,-0.611131,-0.714208,-0.196598,0.7894,-0.581547
M,S,2418,-0.003887,-0.513884,-0.001283,-0.169567,0.169572,-0.007564,-0.999971,0,0,0.019754,0,1.866095,-0.340902,-0.611139,-0.71435,-0.196594,0.78941,-0.581536
M,S,2509,-0.005171,-0.683541,-0.001283,-0.169657,0.169662,-0.007564,-0.999971,0,0,0.030309,0,1.866095,-0.340902,-0.611139,-0.714349,-0.197179,0.789446,-0.581288
M,S,2599,-0.006453,-0.853129,-0.001283,-0.169588,0.169593,-0.013661,-0.999907,0,0,0.046129,0,1.866095,-0.342814,-0.611094,-0.713473,-0.202514,0.789712,-0.579088
M,S,2690,-0.008772,-1.022814,-0.002318,-0.169685,0.169701,-0.02086,-0.999782,0,0,0.06156,0,1.866095,-0.343989,-0.611068,-0.712928,-0.208257,0.790004,-0.576647
M,S,2781,-0.012155,-1.184945,-0.003383,-0.162131,0.162166,-0.043426,-0.999057,0,0,0.079662,0,1.783767,-0.347175,-0.611009,-0.711433,-0.213975,0.790219,-0.574255
M,S,2872,-0.019195,-1.34692,-0.007041,-0.161976,0.162128,-0.07838,-0.996924,0,0,0.095232,0,1.783767,-0.351884,-0.610925,-0.709189,-0.218671,0.790333,-0.572326
M,S,2963,-0.031912,-1.508662,-0.012716,-0.161742,0.162241,-0.114354,-0.99344,0,0,0.108624,0,1.783767,-0.356441,-0.61084,-0.706983,-0.223746,0.790472,-0.570169
