double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status
1018.158000,-0.036273,4.165782,-0.139410,-0.049349,0.132802,-0.989913,-0.064767,0.988609,0.135856,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.266370,4.784988,-4.755001,0.773959,0
1036.343000,-0.036298,4.166145,-0.139292,-0.049469,0.134839,-0.989632,-0.064852,0.988320,0.137901,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.267023,4.795041,-4.755000,0.764685,0
1054.507000,-0.036328,4.166268,-0.139250,-0.049511,0.135536,-0.989534,-0.065545,0.988173,0.138629,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.267277,4.798486,-4.755000,0.761523,0
1072.701000,-0.036183,4.166282,-0.139255,-0.048400,0.135636,-0.989576,-0.067316,0.988041,0.138719,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.261940,4.798939,-4.755000,0.759175,0
1090.884000,-0.035858,4.166772,-0.139294,-0.046038,0.135349,-0.989728,-0.070576,0.987862,0.138377,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.250563,4.797987,-4.755000,0.756110,0
1109.063000,-0.035799,4.167192,-0.139296,-0.045639,0.135378,-0.989742,-0.070986,0.987831,0.138390,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.248640,4.798534,-4.755000,0.754939,0
1127.250000,-0.035752,4.167991,-0.139297,-0.045610,0.135390,-0.989742,-0.069705,0.987927,0.138354,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.248455,4.799389,-4.755000,0.754075,0
1145.434000,-0.035733,4.168296,-0.139298,-0.045610,0.135390,-0.989742,-0.069134,0.987970,0.138334,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.248436,4.799694,-4.755000,0.753784,0
1163.629000,-0.035717,4.169046,-0.139245,-0.045666,0.136315,-0.989613,-0.068331,0.987899,0.139232,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.248711,4.804846,-4.755000,0.748985,0
1181.787000,-0.035602,4.170234,-0.139175,-0.045136,0.137624,-0.989456,-0.067782,0.987761,0.140481,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.246164,4.812253,-4.755000,0.741082,0
1199.969000,-0.035306,4.172366,-0.139072,-0.043628,0.139673,-0.989236,-0.067162,0.987529,0.142394,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.238879,4.824100,-4.755000,0.727352,0
1218.165000,-0.035138,4.174870,-0.138958,-0.042560,0.141778,-0.988983,-0.067989,0.987175,0.144445,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.233783,4.836616,-4.755000,0.713743,0
1236.364000,-0.034911,4.176897,-0.139393,-0.041263,0.144573,-0.988633,-0.068307,0.986753,0.147149,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.227557,4.851862,-4.755000,0.697147,0
1254.486000,-0.036031,4.181347,-0.143309,-0.037812,0.150836,-0.987836,-0.067136,0.985926,0.153114,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.212557,4.885520,-4.755001,0.660098,0
1272.695000,-0.038457,4.181554,-0.145457,-0.037220,0.151991,-0.987681,-0.066434,0.985803,0.154205,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.212164,4.890902,-4.755001,0.654821,0
1290.887000,-0.038457,4.181554,-0.145457,-0.037220,0.151991,-0.987681,-0.066434,0.985803,0.154205,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.212164,4.890902,-4.755001,0.654821,0
1309.058000,-0.039618,4.182940,-0.146416,-0.031961,0.159804,-0.986631,-0.067701,0.984522,0.161656,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.188907,4.929391,-4.755000,0.610477,0
1327.257000,-0.040885,4.186454,-0.147334,-0.030011,0.164115,-0.985985,-0.069205,0.983721,0.165845,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.181132,4.953392,-4.755001,0.585097,0
1345.421000,-0.041843,4.190193,-0.148370,-0.029376,0.166692,-0.985571,-0.068868,0.983316,0.168363,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.179146,4.969324,-4.755000,0.569309,0
1363.634000,-0.041851,4.202528,-0.149336,-0.026473,0.175832,-0.984064,-0.064766,0.982039,0.177212,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.165751,5.025465,-4.755000,0.511740,0
1381.812000,-0.041500,4.209144,-0.149137,-0.024917,0.179770,-0.983393,-0.062721,0.981480,0.181009,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.158204,5.051120,-4.755000,0.485032,0
1399.999000,-0.041189,4.212879,-0.148958,-0.023338,0.182638,-0.982903,-0.062052,0.981010,0.183760,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.150553,5.068749,-4.755000,0.465861,0
1418.187000,-0.040928,4.216379,-0.148838,-0.021831,0.184563,-0.982578,-0.062479,0.980639,0.185587,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.143266,5.081580,-4.755000,0.451368,0
1436.342000,-0.040181,4.222466,-0.148454,-0.017704,0.190604,-0.981507,-0.062691,0.979518,0.191348,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.123271,5.117034,-4.755000,0.411464,0
